code	name
24496	B COMPLEX-C-FOLIC ACID-ZN TABLET
2565	CITALOPRAM 40 MG TABLET
87514	SEVELAMER CARBONATE 0.8 GRAM ORAL POWDER PACKET
92547	LIRAGLUTIDE 0.6 MG/0.1 ML (18 MG/3 ML) SUB-Q PEN INJECTOR
27739	CYCLOBENZAPRINE 5 MG TAB
36651	GABAPENTIN 100 MG TAB
5697	CALCIUM 500 MG TAB
10559	CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) TAB
3926	SEVELAMER HCL 800 MG TABLET
89343	CLINDAMYCIN >900MG IVPB
52697	LASIX ORAL
6661	HYDRALAZINE 25 MG TABLET
44775	CENTRUM ORAL
8788	ERGOCALCIFEROL (VITAMIN D2) 50,000 UNIT TABLET
58300	PREDNISONE ORAL
23932	ENOXAPARIN 100 MG/ML SUB-Q SYRINGE
17577	LABETALOL 300 MG TAB
84589	FENOFIBRIC ACID (CHOLINE) 135 MG CAPSULE,DELAYED RELEASE
65972	LEVETIRACETAM 1,000 MG TAB
8584	ACETAMINOPHEN ER 650 MG TAB
96559	RISEDRONATE 35 MG TAB, DELAYED RELEASE
5222	VALSARTAN-HYDROCHLOROTHIAZIDE 160 MG-12.5 MG TAB
18992	ESTRADIOL 25 MCG VAGINAL TABLET
8083	AMOXICILLIN-POTASSIUM CLAVULANATE 200 MG-28.5 MG/5 ML ORAL SUSP
53224	LORAZEPAM ORAL
12276	DIPHENHYDRAMINE 25 MG CAP
25764	FILGRASTIM 480 MCG/0.8 ML INJECTION SYRINGE
94434	ALPHA LIPOIC ACID 600 MG CAP
6056	SUMATRIPTAN 50 MG TAB
2844	FEXOFENADINE 60 MG TAB
19110	RISPERIDONE 1 MG TABLET
6044	VENLAFAXINE ER 150 MG CAPSULE,EXTENDED RELEASE 24 HR
60208	SENNA LAX ORAL
65108	BRIMONIDINE 0.1 % EYE DROPS
29494	CHOLESTYRAMINE (WITH SUGAR) 4 GRAM PACKET
6835	NIACIN ER 750 MG TABLET,EXTENDED RELEASE 24 HR
37374	LACTULOSE 10 GRAM/15 ML ORAL SOLN
20650	HYDROXYZINE PAMOATE 25 MG CAP
58230	PRANDIN ORAL
13308	CLONAZEPAM 2 MG TABLET
1697	GABAPENTIN 600 MG TABLET
20258	REPAGLINIDE 1 MG TABLET
19494	LAMOTRIGINE 100 MG TAB
39155	PREGABALIN 100 MG CAP
19388	DICYCLOMINE 10 MG CAP
58609	PROCRIT INJ
58848	PROTONIX ORAL
19483	DOCUSATE SODIUM 100 MG TABLET
18946	DILTIAZEM 60 MG TABLET
12141	PAROXETINE 20 MG TAB
51085	HYDROCHLOROTHIAZIDE ORAL
29080	OLMESARTAN 20 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET
17249	IPRATROPIUM-ALBUTEROL 18 MCG-103 MCG/ACTUATION AEROSOL INHALER
15439	RALOXIFENE 60 MG TABLET
12357	TRAZODONE 150 MG TAB
14993	MERCAPTOPURINE 50 MG TAB
18223	CELECOXIB 100 MG CAP
40740	ACIDOPHILUS-PECTIN, CITRUS ORAL
35964	PRENATAL VITAMINS-IRON-FA 40 MG-1 MG CHEWABLE TAB
74103	ONDANSETRON HCL (PF) 4 MG/2 ML INJECTION
13499	VALSARTAN 320 MG TAB
38828	TIGECYCLINE 50 MG IV SOLUTION
76240	FERROUS SULFATE 324 MG (65 MG IRON) TABLET,DELAYED RELEASE
20601	SIMETHICONE 80 MG CHEWABLE TABLET
40003	LANTHANUM 1,000 MG CHEWABLE TAB
130	NIFEDIPINE ER 30 MG TABLET,24 HR EXTENDED RELEASE
17305	HYDROXYCHLOROQUINE 200 MG TABLET
41358	ALLOPURINOL ORAL
20627	OXYCODONE 5 MG TABLET
9803	CALCIUM CARBONATE 600 MG (1,500 MG) TAB
8523	GLIMEPIRIDE 1 MG TABLET
64834	ZOLPIDEM ORAL
29081	OLMESARTAN 40 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET
53253	LOVENOX SUBQ
50155	GLIMEPIRIDE ORAL
18563	LACTOBACILLUS RHAMNOSUS GG 10 BILLION CELL CAPSULE
31221	MEMANTINE 10 MG TABLET
64827	ZOFRAN ORAL
1087	ANASTROZOLE 1 MG TAB
15133	CALCIUM 250 MG TAB
6139	TRAVOPROST 0.004 % EYE DROPS
19515	VITAMIN E 400 UNIT CAPSULE
28094	CLONAZEPAM 0.25 MG DISINTEGRATING TABLET
29664	OMEPRAZOLE MAGNESIUM 20 MG TAB, DELAYED RELEASE
10268	PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION
10731	NIFEDIPINE ER 60 MG TABLET,EXTENDED RELEASE 24 HR
18921	MULTIVITAMIN CAP
14808	LISINOPRIL 30 MG TABLET
5546	NIACIN ER 500 MG 24 HR TAB
18551	METHADONE 5 MG TAB
18192	PIOGLITAZONE 30 MG TAB
58859	PROVENTIL ORAL
6941	PHENYTOIN SODIUM EXTENDED 100 MG CAPSULE
56787	OYSTER SHELL CALCIUM 500 ORAL
8846	BISOPROLOL FUMARATE 5 MG TABLET
49025	FELODIPINE ORAL
10934	ASPIRIN 325 MG TAB, DELAYED RELEASE
20597	PROBENECID 500 MG TAB
6915	CALCIUM CARBONATE 300 MG (750 MG) CHEWABLE TAB
10764	NITROGLYCERIN 0.4 MG/HR TRANSDERM 24 HR PATCH
38721	CALCIUM CARBONATE-VITAMIN D3 500 MG (1,250 MG)-200 UNIT TABLET
51831	IRON ORAL
52689	LANTUS SUBQ
79246	RAMIPRIL 10 MG TAB
31170	TADALAFIL 10 MG TABLET
4421	DILTIAZEM CD 240 MG CAPSULE,EXTENDED RELEASE 24 HR
20110	COENZYME Q10 30 MG CAP
49590	FOLGARD ORAL
54895	MULTIVITAMIN ORAL
1230	DICLOFENAC 3 % TOPICAL GEL
14750	METHIMAZOLE 5 MG TAB
52615	LACTULOSE ORAL
17365	FLUTICASONE-SALMETEROL 100 MCG-50 MCG/DOSE DISK DEVICE FOR INHALATION
11892	GEMFIBROZIL 600 MG TABLET
6258	BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT
41180	ALDACTONE ORAL
76343	CALCIUM CARB-VIT D3-MINERALS 600 MG (1,500 MG)-400 UNIT CHEW TABLET
19612	BRIMONIDINE 0.15 % EYE DROPS
7889	NORETHINDRONE ACETATE-ETHINYL ESTRADIOL 1 MG-5 MCG TAB
92385	DOCUSATE SODIUM 283 MG/5 ML ENEMA
10354	MODAFINIL 200 MG TAB
58883	PROZAC ORAL
35104	MIRTAZAPINE 7.5 MG TABLET
42445	ATENOLOL ORAL
19628	IRBESARTAN 300 MG TAB
42463	ATORVASTATIN ORAL
8201	PENTOXIFYLLINE ER 400 MG TABLET,EXTENDED RELEASE
4812	CLONAZEPAM 0.5 MG TAB
5726	MIDODRINE 5 MG TABLET
54094	METHADONE ORAL
791	BUSPIRONE 5 MG TABLET
13236	WARFARIN 2 MG TABLET
18317	HYDROMORPHONE 4 MG TAB
55470	NEPHROCAPS ORAL
12656	ASPIRIN 162 MG TAB, DELAYED RELEASE
96862	NAPROXEN SODIUM 220 MG CAPSULE
45342	CITRACAL ORAL
74164	CALCIUM CARB-VIT D3-MINERALS 600 MG CALCIUM-400 UNIT TAB
41152	ALBUTEROL SULFATE INHL
1188	IMIPRAMINE 50 MG TABLET
12851	BUSPIRONE 10 MG TABLET
51195	HYDROXYZINE HCL ORAL
85079	SILODOSIN 8 MG CAPSULE
76660	HYDROMORPHONE (PF) 10 MG/ML INJECTION
1630	NITROFURANTOIN MACROCRYSTAL 50 MG CAPSULE
78347	BUDESONIDE 1 MG/2 ML NEB SUSPENSION
1199	DIPYRIDAMOLE-ASPIRIN ER 200 MG-25 MG MULTIPHASE 12 HR CAP
7028	ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET
18994	EPOETIN ALFA 10,000 UNIT/ML INJECTION
74491	MESALAMINE 1.2 G TABLET,DELAYED RELEASE
28521	OMEGA-3 FATTY ACIDS-VITAMIN E 1,000 MG CAP
13281	NAPROXEN SODIUM 220 MG TABLET
44777	CENTRUM SILVER ORAL
60213	SENNA ORAL
855	FENTANYL 50 MCG/HR TRANSDERM PATCH
19069	FLUDROCORTISONE 0.1 MG TABLET
9858	OFLOXACIN 0.3 % EAR DROPS
35994	RACEPINEPHRINE 2.25 % SOLUTION FOR NEBULIZATION
9196	CYPROHEPTADINE 4 MG TABLET
16050	MORPHINE ER 15 MG TABLET,EXTENDED RELEASE
17829	METHYLPREDNISOLONE 4 MG TABLETS IN A DOSE PACK
73433	SITAGLIPTIN 50 MG TABLET
11155	TRAZODONE 100 MG TABLET
46433	CYCLOBENZAPRINE ORAL
9705	ISONIAZID 300 MG TAB
17971	DILTIAZEM 30 MG TAB
5549	LOPERAMIDE 2 MG TABLET
29513	ROSUVASTATIN 40 MG TABLET
27633	INSULIN ASP PRT-INSULIN ASPART 100 UNIT/ML (70-30) SUB-Q
38210	FEXOFENADINE-PSEUDOEPHEDRINE ER 180 MG-240 MG TABLET,EXT.RELEASE 24 HR
6459	OLANZAPINE 10 MG TABLET
12359	OSELTAMIVIR 75 MG CAPSULE
18508	PHENOBARB-HYOSCYAMN-ATROPINE-SCOP 16.2 MG-0.1037 MG-0.0194 MG TABLET
56741	OXYCODONE ORAL
1097	PRIMIDONE 50 MG TAB
1981	LABETALOL 200 MG TAB
19813	IPRATROPIUM BROMIDE 0.02 % SOLN FOR INHALATION
4733	METHYLPHENIDATE 5 MG TABLET
20239	LEVOTHYROXINE 112 MCG TAB
18016	COLCHICINE 0.6 MG TAB
23781	OLMESARTAN 40 MG TABLET
84481	VITAMIN E (DL, ACETATE) 400 UNIT CAP
52551	LABETALOL ORAL
3635	DOXEPIN 25 MG CAPSULE
391	AMOXICILLIN 500 MG CAP
20861	FERROUS SULFATE ER 325 MG (65 MG IRON) CAP
16037	HYDROXYZINE HCL 25 MG TABLET
8509	WARFARIN 4 MG TABLET
14505	INDAPAMIDE 1.25 MG TABLET
8769	WARFARIN 3 MG TABLET
25777	AZITHROMYCIN 500 MG TABLET
19216	IMIPRAMINE 25 MG TABLET
37472	SOLIFENACIN 5 MG TAB
64465	XALATAN OPHT
9751	RIFAMPIN 300 MG CAPSULE
50157	GLIPIZIDE ORAL
12069	FERROUS GLUCONATE 325 MG (37 MG IRON) TABLET
3881	TOLTERODINE ER 4 MG CAPSULE,EXTENDED RELEASE 24 HR
3559	LEVOTHYROXINE 300 MCG TAB
1475	VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR
51601	INSULIN ASPART SUBQ
42579	AVANDIA ORAL
26352	EPLERENONE 25 MG TABLET
80366	NEBIVOLOL 10 MG TABLET
11544	CARBOXYMETHYLCELLULOSE SODIUM 0.5 % EYE DROPS
728	GLUCAGON 1 MG INJECTION KIT
9975	PROPRANOLOL 40 MG TABLET
10157	DOXAZOSIN 8 MG TABLET
17860	NEOMYCIN 500 MG TAB
58621	PROCTOZONE H RECT
14186	SALMETEROL 50 MCG/DOSE DISK DEVICE FOR INHALATION
4479	ENALAPRIL-HYDROCHLOROTHIAZIDE 5 MG-12.5 MG TAB
15395	OXYCODONE ER 10 MG TABLET,EXTENDED RELEASE,12 HR
17883	LABETALOL 100 MG TAB
12784	NYSTATIN 100,000 UNIT/G TOPICAL CREAM
2338	RIBAVIRIN 200 MG CAP
688	PIOGLITAZONE 15 MG TABLET
24476	BUPROPION HCL SR 200 MG TABLET,SUSTAINED-RELEASE
9794	PROPRANOLOL 10 MG TABLET
13478	TELMISARTAN 80 MG TABLET
47627	DONNATAL ORAL
106981	VITAMIN D3 COMPLETE ORAL
40166	ARIPIPRAZOLE 2 MG TAB
12542	CALCITRIOL 0.5 MCG CAPSULE
17940	TESTOSTERONE 1 % (25 MG/2.5 GRAM) TRANSDERMAL GEL PACKET
6682	TRIAMCINOLONE ACETONIDE 0.5 % TOPICAL OINTMENT
7730	CALCIUM CARB-ERGOCALCIFEROL (VIT D2) 600 MG CALCIUM-200 UNIT CAP
6600	TOPIRAMATE 25 MG TABLET
56271	OMACOR ORAL
5417	ARTIFICIAL TEAR SOLUTION EYE DROPS
17835	IBUPROFEN 100 MG/5 ML ORAL SUSP
20380	OXYCODONE-ACETAMINOPHEN 7.5 MG-500 MG TAB
87987	AZELASTINE 0.15 % (205.5 MCG) NASAL SPRAY
104755	GLUCOSAMINE CHONDROITIN PLUS ORAL
20425	SELENIUM SULFIDE 1 % TOPICAL SUSP
11226	TEMAZEPAM 30 MG CAP
6521	GABAPENTIN 250 MG/5 ML ORAL SOLUTION
51009	HUMIRA SUBQ
7836	QUETIAPINE 100 MG TABLET
99490	ARTIFICIAL TEARS (PETRO/MIN) OPHT
51360	IMITREX SUBQ
97380	NUEDEXTA ORAL
44576	CARVEDILOL ORAL
4513	METOPROLOL SUCCINATE ER 200 MG 24 HR TAB
60527	SINGULAIR ORAL
3725	ALUMINUM-MAGNESIUM HYDROXIDE 600 MG-300 MG/5 ML ORAL SUSP
9144	METHADONE 40 MG SOLUBLE TABLET
52868	LEVOTHYROXINE ORAL
53237	LOSARTAN ORAL
3908	HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET
29289	ARIPIPRAZOLE 5 MG TAB
36174	HYDROCODONE 10 MG-ACETAMINOPHEN 300 MG TABLET
20205	PROGESTERONE MICRONIZED 100 MG CAP
62831	TRICOR ORAL
88680	OMEGA 3-DHA-EPA-FISH OIL 300 MG-1,000 MG CAPSULE
5909	DIGOXIN 50 MCG CAPSULE
300121	METOPROLOL TARTRATE 12.5 MG HALF TABLET
9721	LEVOTHYROXINE 88 MCG TABLET
81645	RISEDRONATE 150 MG TAB
76022	CHOLECALCIFEROL (VITAMIN D3) 50,000 UNIT CAP
26704	ARIPIPRAZOLE 20 MG TABLET
14137	NICOTINE 21 MG/24 HR DAILY PATCH
19031	SERTRALINE 50 MG TAB
44190	CALCIUM ORAL
49296	FLAXSEED OIL ORAL
50755	HEPARIN (PORCINE) INJ
37565	ESZOPICLONE 3 MG TAB
18384	HALOPERIDOL 2 MG TAB
10417	PRAVASTATIN 10 MG TAB
12221	VENLAFAXINE 37.5 MG TABLET
4375	METHADONE 10 MG TAB
9835	CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION
13171	INFLIXIMAB 100 MG IV SOLUTION
35151	METFORMIN ER 1,000 MG 24 HR TAB CTRL REL
20494	METOPROLOL 5 MG/5 ML IV
6975	MELATONIN 3 MG TABLET
6818	NITROGLYCERIN 5 MG/ML IV
16444	LEVETIRACETAM 750 MG TAB
20170	FINASTERIDE 1 MG TAB
7974	SILDENAFIL 100 MG TABLET
80363	GLUCOSAMINE HCL 1,500 MG TAB
53212	LOPRESSOR ORAL
30866	FOSAMPRENAVIR 700 MG TAB
15299	DOXAZOSIN 4 MG TABLET
4050	ENALAPRIL MALEATE 20 MG TABLET
20412	AMOXICILLIN-POT CLAVULANATE 500 MG-125 MG TAB
3399	CLOZAPINE 100 MG TAB
12603	DICLOFENAC 0.1 % EYE DROPS
5484	METRONIDAZOLE 250 MG TAB
17263	WARFARIN 1 MG TAB
14607	BUTALBITAL-ASPIRIN-CAFFEINE 50 MG-325 MG-40 MG CAPSULE
4912	SPIRONOLACTONE 100 MG TABLET
56533	ORENCIA IV
6873	PROPRANOLOL 60 MG TAB
18285	BENAZEPRIL 10 MG TABLET
4053	ALMOTRIPTAN MALATE 12.5 MG TAB
12045	MEXILETINE 150 MG CAP
39381	PIOGLITAZONE-METFORMIN 15 MG-500 MG TAB
4587	POLYSACCHARIDE IRON COMPLEX 150 MG IRON CAPSULE
4618	HALOPERIDOL DECANOATE 100 MG/ML IM
82806	PNV#22-IRON CARBON&GLUC-FA-DSS-DHA 27 MG-1 MG-50 MG-250 MG COMBO PACK
43499	BISACODYL ORAL
58512	PRILOSEC ORAL
86748	PRASUGREL 10 MG TABLET
49147	FERROUS SULFATE ORAL
41740	AMOXICILLIN ORAL
18567	INDOMETHACIN ER 75 MG CAP
400140	DIPHENHYDRAMINE IVPB
74880	ALISKIREN 300 MG TAB
20376	NABUMETONE 500 MG TAB
18621	HYDROCODONE 7.5 MG-ACETAMINOPHEN 500 MG TABLET
356	FOSINOPRIL 10 MG TAB
2013	RITONAVIR 100 MG CAP
56285	OMEPRAZOLE ORAL
73111	DARBEPOETIN ALFA IN POLYSORBATE 100 MCG/ML INJECTION
64851	ZOSYN IV
21627	VALSARTAN-HYDROCHLOROTHIAZIDE 160 MG-25 MG TAB
10738	CAPTOPRIL 12.5 MG TABLET
36652	GABAPENTIN 300 MG TABLET
41287	ALLEGRA ORAL
78895	AMLODIPINE 5 MG-OLMESARTAN 20 MG TABLET
84060	ESTROVEN ENERGY ORAL
106406	IRON 65 MG-VITAMIN C 125 MG TABLET,DELAYED RELEASE
51302	IBUPROFEN ORAL
5119	SENNOSIDES-DOCUSATE SODIUM 8.6 MG-50 MG TABLET
6673	ASPIRIN, BUFFERED 325 MG TABLET
10001	AMOXICILLIN 875 MG TABLET
18742	TOPIRAMATE 100 MG TABLET
55613	NEXIUM ORAL
21465	BISACODYL 5 MG TABLET
15357	AVAPRO 75 MG TABLET
15861	VERAPAMIL ER (SR) 240 MG TABLET,EXTENDED RELEASE
39153	PREGABALIN 50 MG CAPSULE
18265	CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET
76565	AMLODIPINE-VALSARTAN 10 MG-160 MG TAB
85046	FEBUXOSTAT 40 MG TAB
85918	GLUTAMENT ORAL
13431	CALCIUM CARB-ERGOCALCIFEROL(VITAMIN D2) 500 MG (1,250 MG)-200 UNIT TAB
9145	NORTRIPTYLINE 25 MG CAP
5422	OLANZAPINE 5 MG TABLET
7896	TRIAMTERENE-HYDROCHLOROTHIAZIDE 37.5 MG-25 MG CAP
63709	VASOTEC ORAL
3654	CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET
19059	SEVELAMER HCL 400 MG TAB
30065	IRON-VITAMIN E-VIT B COMP & C TABLET
4633	POLYVINYL ALCOHOL 1.4 % EYE DROPS
13856	GLUCOSE 4 GRAM CHEWABLE TAB
2537	AMMONIUM LACTATE 12 % LOTION
3202	CEFPODOXIME 100 MG TABLET
81713	MELATONIN 5 MG TABLET
35276	LEVONORG-ETH ESTRAD TRIPHASIC 50-30 (6)/75-40(5)/125-30(10) TAB
73642	JANUVIA ORAL
1942	VENLAFAXINE 75 MG TABLET
38323	ENTECAVIR 0.5 MG TABLET
16324	FLUTICASONE 220 MCG/ACTUATION HFA AEROSOL INHALER
1312	NYSTATIN 100,000 UNIT/ML ORAL SUSP
1988	LEUPROLIDE 3.75 MG IM SYRINGE KIT
4480	SUCRALFATE 1 GRAM TABLET
9047	NIACIN-LOVASTATIN ER 500 MG-20 MG MULTIPHASE 24 HR TAB
10769	METHOTREXATE SODIUM 2.5 MG TABLET
14129	INDOMETHACIN 50 MG CAPSULE
20617	BUSPIRONE 15 MG TABLET
16180	OLANZAPINE 15 MG TABLET
2176	TORSEMIDE 20 MG TABLET
54084	METFORMIN ORAL
39723	LOSARTAN 100 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET
8689	BACLOFEN 20 MG TABLET
16771	MIRTAZAPINE 15 MG TABLET
40996	ADVIL ORAL
17676	OXYCODONE-ACETAMINOPHEN 7.5 MG-325 MG TABLET
15792	PRAMOXINE-CALAMINE 1 %-8 % LOTION
65595	NORETHINDRONE-ETHINYL ESTRADIOL-IRON 1 MG-20 MCG (24)/75 MG (4) TAB
1103	BUPROPION HCL SR 150 MG TABLET,SUSTAINED-RELEASE
44211	CALCIUM+D ORAL
46063	COQ10 SG 100 ORAL
20789	TRIMETHOBENZAMIDE 300 MG CAP
16525	ACYCLOVIR 200 MG CAPSULE
48762	EXCEDRIN MIGRAINE ORAL
58239	PRAVASTATIN ORAL
7880	AMANTADINE 100 MG CAP
36912	MESALAMINE ER 500 MG CAP
7611	SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET
16570	ZALEPLON 10 MG CAP
50600	HALOPERIDOL ORAL
482	VALSARTAN 160 MG CAP
17820	BENAZEPRIL 40 MG TABLET
78805	OMEGA 3-VIT E-LINOLEIC-ALA-OLEIC-GLA-LIPASE 40 MG-60 MG-10 UNIT CAP
20443	NICOTINE 7 MG/24 HR DAILY PATCH
81052	NISOLDIPINE ER 17 MG 24 HR TAB
62133	TESTOSTERONE TD
3584	GLYBURIDE 2.5 MG TAB
35051	SENNOSIDES 8.6 MG CAPSULE
44383	CAPTOPRIL ORAL
52410	KLONOPIN ORAL
93024	LEVOTHYROXINE 112 MCG CAPSULE
96142	CENTRUM SILVER ULTRA WOMEN'S ORAL
12097	BISACODYL 10 MG RECTAL SUPPOSITORY
27423	ADALIMUMAB 40 MG/0.8 ML SUBCUTANEOUS SYRINGE KIT
38291	IBANDRONATE 150 MG TABLET
38621	FENOFIBRATE 160 MG TABLET
38591	FERROUS GLUCONATE 324 MG (36 MG IRON) TABLET
54131	METHOTREXATE MISC
90587	TICAGRELOR 90 MG TABLET
1901	LAMOTRIGINE 200 MG TABLET
79551	WHITE PETROLATUM-MINERAL OIL 83 %-15 % EYE OINTMENT
74108	CARVEDILOL PHOSPHATE ER 40 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE
43522	BISOPROLOL FUMARATE ORAL
23930	ENOXAPARIN 60 MG/0.6 ML SUB-Q SYRINGE
17732	PILOCARPINE 4 % EYE DROPS
17080	IRBESARTAN 150 MG TABLET
13928	CAPTOPRIL 25 MG TABLET
287	CYCLOBENZAPRINE 10 MG TABLET
13749	BRIMONIDINE 0.2 % EYE DROPS
24511	MULTIVITAMIN WITH IRON TABLET
97836	AZILSARTAN MEDOXOMIL 80 MG TABLET
16938	ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200 MG-200 MG-20 MG/5 ML ORAL SUSP
3596	SULFAMETHOXAZOLE 400 MG-TRIMETHOPRIM 80 MG TABLET
55664	NIFEDIPINE ORAL
80279	HUMALOG MIX 75-25 KWIKPEN SUBQ
7508	PEDIATRIC MULTIVIT WITH IRON &OTHER MINERALS CHEWABLE TABLET
8258	GLIMEPIRIDE 2 MG TAB
3163	NITROGLYCERIN 0.3 MG SUBLINGUAL TABLET
20058	SPIRONOLACTONE 50 MG TAB
13122	MEROPENEM 1 GRAM IV SOLUTION
17268	BUDESONIDE DR & ER 3 MG CAP,DELAYED & EXTENDED RELEASE
12201	HYDRALAZINE 100 MG TABLET
18216	PROPRANOLOL 20 MG TABLET
51980	ISOSORBIDE ORAL
51272	HYTRIN ORAL
1093	MESALAMINE ER 250 MG CAPSULE,EXTENDED RELEASE
12137	PAROXETINE 30 MG TABLET
97834	AZILSARTAN MEDOXOMIL 40 MG TABLET
2313	NADOLOL 80 MG TABLET
86299	MESALAMINE 800 MG TAB, DELAYED RELEASE
63194	TYLENOL ORAL
62006	TEGRETOL ORAL
1569	RABEPRAZOLE 20 MG TABLET,DELAYED RELEASE
47344	DIGOXIN ORAL
80480	CLOPIDOGREL 300 MG TABLET
18514	PIPERACILLIN-TAZOBACTAM 2.25 GRAM IV SOLUTION
3939	SOTALOL 80 MG TAB
44703	CELEBREX ORAL
12392	TELMISARTAN 40 MG TABLET
75454	SITAGLIPTIN 50 MG-METFORMIN 1,000 MG TABLET
17202	AZELASTINE 137 MCG NASAL SPRAY AEROSOL
41687	AMIODARONE ORAL
9907	FERROUS SULFATE 300 MG (60 MG IRON) TABLET
2662	GUAIFENESIN ER 600 MG TABLET,EXTENDED RELEASE
41149	ALBUTEROL INHL
17329	OXAPROZIN 600 MG TABLET
44106	CALCIUM + D ORAL
10250	AMITRIPTYLINE 25 MG TABLET
36539	EMTRICITABINE-TENOFOVIR 200 MG-300 MG TABLET
93027	LEVOTHYROXINE 75 MCG CAP
9660	QUINAPRIL 10 MG TABLET
15788	BUMETANIDE 1 MG TABLET
11690	COLESEVELAM 625 MG TAB
7331	PROCHLORPERAZINE MALEATE 10 MG TABLET
11125	AMLODIPINE-BENAZEPRIL 5 MG-10 MG CAPSULE
5831	TRETINOIN (CHEMOTHERAPY) 10 MG CAP
6809	BIMATOPROST 0.03 % EYE DROPS
17242	CALCIUM CARB-ERGOCALCIFEROL (VIT D2) 600 MG CALCIUM-200 UNIT TABLET
15919	DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS
73016	FENOFIBRATE NANOCRYSTALLIZED 48 MG TABLET
17013	OXYCODONE 30 MG TAB
64676	ZAROXOLYN ORAL
52172	K-DUR ORAL
49819	GABAPENTIN ORAL
51348	IMDUR ORAL
7504	DIGOXIN 250 MCG TAB
17056	COLLAGENASE CLOSTRIDIUM HISTOLYTICUM 250 UNIT/G OINTMENT
37780	MESALAMINE 1,000 MG RECTAL SUPPOSITORY
7625	OLANZAPINE 2.5 MG TABLET
5167	DOXEPIN 75 MG CAPSULE
193	HYDROCORTISONE 5 MG TABLET
12129	PREDNISONE 2.5 MG TAB
81979	METFORMIN ER 1,000 MG 24 HR TABLET,EXTENDED RELEASE
12850	DEXAMETHASONE 4 MG TABLET
72470	PRENATAL VITAMIN #5-IRON-FA-DOCUSATE 30 MG-1 MG-50 MG TABLET & CAPSULE
79547	PRENATAL VITAMIN#15-CARBONYL IRON-FA-DOCUSATE 90 MG-1 MG-50 MG TABLET
80763	LISDEXAMFETAMINE 40 MG CAPSULE
16057	ISOSORBIDE MONONITRATE 10 MG TABLET
54129	METHOTREXATE (ANTI-RHEUMATIC) ORAL
27717	METHOTREXATE SODIUM (PF) 25 MG/ML INJECTION SOLUTION
78768	OMEGA-3 FATTY ACIDS 500 MG CAPSULE
47246	DIAZEPAM ORAL
4619	CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) CAPSULE
93595	DEXILANT ORAL
80953	DICLOFENAC 1 % TOPICAL GEL
19073	HEPARIN (PORCINE) 5,000 UNIT/ML INJECTION
11769	LITHIUM CARBONATE 300 MG CAPSULE
77810	INSULIN LISPRO SUBQ
40105	CALCIUM CARBONATE-VITAMIN D3 600 MG-125 UNIT TABLET
84266	C1 ESTERASE INHIBITOR 500 UNIT IV SOLUTION
74818	CALCIUM CITRATE-VITAMIN D3 500 MG-200 UNIT CHEWABLE TABLET
94233	LURASIDONE 20 MG TABLET
52278	KAYEXALATE ORAL
20122	MOMETASONE 0.1 % TOPICAL CREAM
4702	FAMOTIDINE 40 MG TABLET
11175	ROPINIROLE 0.25 MG TAB
6311	DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TABLET
7918	GLYBURIDE-METFORMIN 2.5 MG-500 MG TAB
44491	CARDIZEM ORAL
7310	BACITRACIN ZINC 500 UNIT/GRAM OINTMENT
55149	NAPROSYN ORAL
74854	HYDROCHLOROTHIAZIDE 12.5 MG TABLET
8583	DISULFIRAM 250 MG TABLET
88782	SUMATRIPTAN 6 MG/0.5 ML SUB-Q NEEDLE-FREE INJECTOR
59686	RISPERDAL ORAL
17894	LACTOBACILLUS ACIDOPHILUS CAPSULE
41522	AMBIEN ORAL
760	VITAMIN E 1,000 UNIT CAPSULE
92715	CETIRIZINE 10 MG CAPSULE
64833	ZOLOFT ORAL
42535	AUGMENTIN ORAL
9472	NADOLOL 20 MG TAB
17988	TIMOLOL MALEATE 0.5 % EYE DROPS
12194	TIMOLOL 0.5 % EYE DROPS
63619	VALIUM ORAL
4231	VITAMIN B12-VITAMIN B1 1,000 MCG-100 MG/ML INJECTION
54370	MILK OF MAGNESIA ORAL
58516	PRIMACARE ORAL
10210	PRAVASTATIN 80 MG TAB
85048	FEBUXOSTAT 80 MG TABLET
81614	BIFIDOBACTERIUM INFANTIS 4 MG CAPSULE
4284	SODIUM BICARBONATE 325 MG TAB
15339	LISINOPRIL-HYDROCHLOROTHIAZIDE 20 MG-25 MG TABLET
